,ID,author,year,title,keywords,journal,eprint,doi,adsurl
1498,Polletta2007ApJ...663...81P,"Polletta, M. and Tajer, M. and Maraschi, L. and Trinchieri, G. and Lonsdale, C.~J. and Chiappetti, L. and Andreon, S. and Pierre, M. and Le F\`evre, O. and Zamorani, G. and Maccagni, D. and Garcet, O. and Surdej, J. and Franceschini, A. and Alloin, D. and Shupe, D.~L. and Surace, J.~A. and Fang, F. and Rowan-Robinson, M. and Smith, H.~E. and Tresse, L.",2007,Spectral Energy Distributions of Hard X-Ray Selected Active Galactic Nuclei in the XMM-Newton Medium Deep Survey,"SED-models, machine-learning, myPapers",ApJ,astro-ph/0703255,10.1086/518113,https://ui.adsabs.harvard.edu/abs/2007ApJ...663...81P
1499,Polsterer2021arXiv210303780P,"Polsterer, Kai Lars and D'Isanto, Antonio and Lerch, Sebastian",2021,From Photometric Redshifts to Improved Weather Forecasts: machine learning and proper scoring rules as a basis for interdisciplinary work,machine-learning,arXiv e-prints,2103.03780,,https://ui.adsabs.harvard.edu/abs/2021arXiv210303780P
1500,Prakash2020MNRAS.497.3323P,"Prakash, Prem and Banerjee, Arunima and Perepu, Pavan Kumar",2020,Determination of the relative inclination and the viewing angle of an interacting pair of galaxies using Convolutional Neural Networks,machine-learning,MNRAS,2002.01238,10.1093/mnras/staa2109,https://ui.adsabs.harvard.edu/abs/2020MNRAS.497.3323P
1501,Price-Jones2019MNRAS.487..871P,"Price-Jones, Natalie and Bovy, Jo",2019,Blind chemical tagging with DBSCAN: prospects for spectroscopic surveys,machine-learning,MNRAS,1902.08201,10.1093/mnras/stz1260,https://ui.adsabs.harvard.edu/abs/2019MNRAS.487..871P
1502,Puglisi2020ApJ...905..143P,"Puglisi, Giuseppe and Bai, Xiran",2020,Inpainting Galactic Foreground Intensity and Polarization Maps Using Convolutional Neural Networks,machine-learning,ApJ,2003.13691,10.3847/1538-4357/abc47c,https://ui.adsabs.harvard.edu/abs/2020ApJ...905..143P
1503,Pujol2020A&A...643A.158P,"Pujol, Arnau and Bobin, Jerome and Sureau, Florent and Guinot, Axel and Kilbinger, Martin",2020,Shear measurement bias. II. A fast machine-learning calibration method,machine-learning,A\&A,2006.07011,10.1051/0004-6361/202038658,https://ui.adsabs.harvard.edu/abs/2020A&A...643A.158P
1504,Perez2021ApJ...907..100P,"P\'erez, Gustavo and Messa, Matteo and Calzetti, Daniela and Maji, Subhransu and Jung, Dooseok E. and Adamo, Angela and Sirressi, Mattia",2021,STARCNET: Machine Learning for Star Cluster Identification,machine-learning,ApJ,2012.09327,10.3847/1538-4357/abceba,https://ui.adsabs.harvard.edu/abs/2021ApJ...907..100P
1505,Qiu2022ApJ...930...66Q,"Qiu, Yisheng and Kang, Xi",2022,Starduster: A Multiwavelength SED Model Based on Radiative Transfer Simulations and Deep Learning,machine-learning,ApJ,2112.14434,10.3847/1538-4357/ac63a1,https://ui.adsabs.harvard.edu/abs/2022ApJ...930...66Q
1506,Ralph2019PASP..131j8011R,"Ralph, Nicholas O. and Norris, Ray P. and Fang, Gu and Park, Laurence A.~F. and Galvin, Timothy J. and Alger, Matthew J. and Andernach, Heinz and Lintott, Chris and Rudnick, Lawrence and Shabala, Stanislav and Wong, O. Ivy",2019,Radio Galaxy Zoo: Unsupervised Clustering of Convolutionally Auto-encoded Radio-astronomical Images,machine-learning,PASP,1906.02864,10.1088/1538-3873/ab213d,https://ui.adsabs.harvard.edu/abs/2019PASP..131j8011R
1507,Ramachandra2021arXiv211112118R,"Ramachandra, Nesar and Chaves-Montero, Jon\'as and Alarcon, Alex and Fadikar, Arindam and Habib, Salman and Heitmann, Katrin",2021,Machine learning synthetic spectra for probabilistic redshift estimation: SYTH-Z,"photometric-redshift, machine-learning",arXiv e-prints,2111.12118,,https://ui.adsabs.harvard.edu/abs/2021arXiv211112118R
1508,Rastegarnia2022MNRAS.511.4490R,"Rastegarnia, F. and Mirtorabi, M.~T. and Moradi, R. and Vafaei Sadr, A. and Wang, Y.",2022,Deep learning in searching the spectroscopic redshift of quasars,machine-learning,MNRAS,2201.03393,10.1093/mnras/stac076,https://ui.adsabs.harvard.edu/abs/2022MNRAS.511.4490R
1509,Rau2020MNRAS.491.4768R,"Rau, Markus Michael and Wilson, Simon and Mandelbaum, Rachel",2020,Estimating redshift distributions using hierarchical logistic Gaussian processes,"photometric-redshift, machine-learning",MNRAS,1904.09988,10.1093/mnras/stz3295,https://ui.adsabs.harvard.edu/abs/2020MNRAS.491.4768R
1510,Reis2019arXiv191106823R,"Reis, Itamar and Rotman, Michael and Poznanski, Dovi and Prochaska, J. Xavier and Wolf, Lior",2019,Effectively using unsupervised machine learning in next generation astronomical surveys,machine-learning,arXiv e-prints,1911.06823,,https://ui.adsabs.harvard.edu/abs/2019arXiv191106823R
1511,Reitzel1998AJ....116..707R,"Reitzel, David B. and Guhathakurta, Puragra and Gould, Andrew",1998,Isolating Red Giant Stars in M31's Elusive Outer Spheroid,machine-learning,AJ,astro-ph/9804203,10.1086/300458,https://ui.adsabs.harvard.edu/abs/1998AJ....116..707R
1512,Rezaie2020MNRAS.495.1613R,"Rezaie, Mehdi and Seo, Hee-Jong and Ross, Ashley J. and Bunescu, Razvan C.",2020,Improving galaxy clustering measurements with deep learning: analysis of the DECaLS DR7 data,machine-learning,MNRAS,1907.11355,10.1093/mnras/staa1231,https://ui.adsabs.harvard.edu/abs/2020MNRAS.495.1613R
1513,Rhea2021ApJ...910..129R,"Rhea, Carter and Rousseau-Nepton, Laurie and Prunet, Simon and Prasow-\'Emond, Myriam and Hlavacek-Larrondo, Julie and Asari, Natalia Vale and Grasha, Kathryn and Perreault-Levasseur, Laurence",2021,A Machine-learning Approach to Integral Field Unit Spectroscopy Observations. II. H II Region Line Ratios,machine-learning,ApJ,2102.06230,10.3847/1538-4357/abe627,https://ui.adsabs.harvard.edu/abs/2021ApJ...910..129R
1514,Rhea2020ApJ...901..152R,"Rhea, Carter and Rousseau-Nepton, Laurie and Prunet, Simon and Hlavacek-Larrondo, Julie and Fabbro, S\'ebastien",2020,A Machine-learning Approach to Integral Field Unit Spectroscopy Observations. I. H ii Region Kinematics,machine-learning,ApJ,2008.08093,10.3847/1538-4357/abb0e3,https://ui.adsabs.harvard.edu/abs/2020ApJ...901..152R
1515,Ribli2019MNRAS.490.1843R,"Ribli, Dezs\Ho and Pataki, B\'alint \'Armin and Zorrilla Matilla, Jos\'e Manuel and Hsu, Daniel and Haiman, Zolt\'an and Csabai, Istv\'an",2019,Weak lensing cosmology with convolutional neural networks on noisy data,machine-learning,MNRAS,1902.03663,10.1093/mnras/stz2610,https://ui.adsabs.harvard.edu/abs/2019MNRAS.490.1843R
1516,Ribli2019MNRAS.489.4847R,"Ribli, Dezs\Ho and Dobos, L\'aszl\'o and Csabai, Istv\'an",2019,Galaxy shape measurement with convolutional neural networks,machine-learning,MNRAS,1902.08161,10.1093/mnras/stz2374,https://ui.adsabs.harvard.edu/abs/2019MNRAS.489.4847R
1517,Richards2012MNRAS.419.1121R,"Richards, Joseph W. and Homrighausen, Darren and Freeman, Peter E. and Schafer, Chad M. and Poznanski, Dovi",2012,Semi-supervised learning for photometric supernova classification,machine-learning,MNRAS,1103.6034,10.1111/j.1365-2966.2011.19768.x,https://ui.adsabs.harvard.edu/abs/2012MNRAS.419.1121R
1518,Richards2012ApJ...744..192R,"Richards, Joseph W. and Starr, Dan L. and Brink, Henrik and Miller, Adam A. and Bloom, Joshua S. and Butler, Nathaniel R. and James, J. Berian and Long, James P. and Rice, John",2012,Active Learning to Overcome Sample Selection Bias: Application to Photometric Variable Star Classification,machine-learning,ApJ,1106.2832,10.1088/0004-637X/744/2/192,https://ui.adsabs.harvard.edu/abs/2012ApJ...744..192R
1519,Robin2007ApJS..172..545R,"Robin, A.~C. and Rich, R.~M. and Aussel, H. and Capak, P. and Tasca, L.~A.~M. and Jahnke, K. and Kakazu, Y. and Kneib, J. -P. and Koekemoer, A. and Leauthaud, A.~C. and Lilly, S. and Mobasher, B. and Scoville, N. and Taniguchi, Y. and Thompson, D.~J.",2007,The Stellar Content of the COSMOS Field as Derived from Morphological and SED-based Star/Galaxy Separation,machine-learning,ApJS,astro-ph/0612349,10.1086/516600,https://ui.adsabs.harvard.edu/abs/2007ApJS..172..545R
1520,Rybizki2022MNRAS.510.2597R,"Rybizki, Jan and Green, Gregory M. and Rix, Hans-Walter and El-Badry, Kareem and Demleitner, Markus and Zari, Eleonora and Udalski, Andrzej and Smart, Richard L. and Gould, Andrew",2022,A classifier for spurious astrometric solutions in Gaia eDR3,"machine-learning, GAIA",MNRAS,2101.11641,10.1093/mnras/stab3588,https://ui.adsabs.harvard.edu/abs/2022MNRAS.510.2597R
1521,Sadeh2020ApJ...894L..25S,"Sadeh, Iftach",2020,Data-driven Detection of Multimessenger Transients,"DIANA, machine-learning",ApJ,2005.06406,10.3847/2041-8213/ab8b5f,https://ui.adsabs.harvard.edu/abs/2020ApJ...894L..25S
1522,Safarzadeh2022arXiv220207399S,"Safarzadeh, Mohammadtaher and Khan, Asad and Huerta, E.~A. and Wattenberg, Martin",2022,Interpreting a Machine Learning Model for Detecting Gravitational Waves,machine-learning,arXiv e-prints,2202.07399,,https://ui.adsabs.harvard.edu/abs/2022arXiv220207399S
1523,Safron2022MNRAS.512.3972S,"Safron, E.~J. and Boyajian, T.~S. and Eisner, N.",2022,The SATCHEL pipeline: a general tool for data classified through citizen science,"classification, machine-learning",MNRAS,2203.09458,10.1093/mnras/stac787,https://ui.adsabs.harvard.edu/abs/2022MNRAS.512.3972S
1524,SainzDalda2019ApJ...875L..18S,"Sainz Dalda, Alberto and de la Cruz Rodr\'\iguez, Jaime and De Pontieu, Bart and Go\vsi\'c, Milan",2019,Recovering Thermodynamics from Spectral Profiles observed by IRIS: A Machine and Deep Learning Approach,machine-learning,ApJ,1904.08390,10.3847/2041-8213/ab15d9,https://ui.adsabs.harvard.edu/abs/2019ApJ...875L..18S
